year,carrier,hour,minute,time_hour,seconds
2013,MQ,17,20,2013-03-31T17:00:00Z,:00
2013,AA,17,20,2013-03-31T17:00:00Z,:00
2013,AA,17,20,2013-03-31T17:00:00Z,:00
2013,UA,17,15,2013-03-31T17:00:00Z,:00
2013,UA,17,25,2013-03-31T17:00:00Z,:00
2013,MQ,17,25,2013-03-31T17:00:00Z,:00
2013,UA,17,23,2013-03-31T17:00:00Z,:00
2013,DL,17,25,2013-03-31T17:00:00Z,:00
2013,AA,17,25,2013-03-31T17:00:00Z,:00
2013,9E,16,45,2013-03-31T16:00:00Z,:00
2013,EV,17,30,2013-03-31T17:00:00Z,:00
2013,B6,17,38,2013-03-31T17:00:00Z,:00
2013,EV,17,29,2013-03-31T17:00:00Z,:00
2013,US,17,30,2013-03-31T17:00:00Z,:00
2013,UA,17,30,2013-03-31T17:00:00Z,:00
2013,DL,17,35,2013-03-31T17:00:00Z,:00
2013,F9,17,30,2013-03-31T17:00:00Z,:00
2013,B6,17,30,2013-03-31T17:00:00Z,:00
2013,DL,17,30,2013-03-31T17:00:00Z,:00
2013,EV,17,29,2013-03-31T17:00:00Z,:00
2013,B6,17,30,2013-03-31T17:00:00Z,:00
2013,DL,17,35,2013-03-31T17:00:00Z,:00
2013,B6,17,30,2013-03-31T17:00:00Z,:00
2013,FL,17,38,2013-03-31T17:00:00Z,:00
2013,DL,17,40,2013-03-31T17:00:00Z,:00
2013,WN,17,40,2013-03-31T17:00:00Z,:00
2013,B6,17,40,2013-03-31T17:00:00Z,:00
2013,UA,17,29,2013-03-31T17:00:00Z,:00
2013,MQ,17,45,2013-03-31T17:00:00Z,:00
2013,WN,17,40,2013-03-31T17:00:00Z,:00
2013,AA,17,45,2013-03-31T17:00:00Z,:00
2013,EV,17,59,2013-03-31T17:00:00Z,:00
2013,DL,17,35,2013-03-31T17:00:00Z,:00
2013,UA,17,50,2013-03-31T17:00:00Z,:00
2013,B6,17,50,2013-03-31T17:00:00Z,:00
2013,UA,17,55,2013-03-31T17:00:00Z,:00
2013,US,18,0,2013-03-31T18:00:00Z,:00
2013,9E,18,5,2013-03-31T18:00:00Z,:00
2013,US,18,0,2013-03-31T18:00:00Z,:00
2013,DL,18,0,2013-03-31T18:00:00Z,:00
2013,AA,17,45,2013-03-31T17:00:00Z,:00
2013,B6,18,4,2013-03-31T18:00:00Z,:00
2013,UA,18,1,2013-03-31T18:00:00Z,:00
2013,9E,18,10,2013-03-31T18:00:00Z,:00
2013,WN,18,0,2013-03-31T18:00:00Z,:00
2013,MQ,18,10,2013-03-31T18:00:00Z,:00
2013,9E,18,10,2013-03-31T18:00:00Z,:00
2013,UA,18,0,2013-03-31T18:00:00Z,:00
2013,9E,18,15,2013-03-31T18:00:00Z,:00
2013,AA,18,10,2013-03-31T18:00:00Z,:00
2013,AS,18,20,2013-03-31T18:00:00Z,:00
2013,9E,18,15,2013-03-31T18:00:00Z,:00
2013,B6,18,19,2013-03-31T18:00:00Z,:00
2013,DL,18,15,2013-03-31T18:00:00Z,:00
2013,AA,18,20,2013-03-31T18:00:00Z,:00
2013,MQ,18,30,2013-03-31T18:00:00Z,:00
2013,UA,17,29,2013-03-31T17:00:00Z,:00
2013,US,18,29,2013-03-31T18:00:00Z,:00
2013,AA,18,20,2013-03-31T18:00:00Z,:00
2013,B6,17,59,2013-03-31T17:00:00Z,:00
2013,DL,18,25,2013-03-31T18:00:00Z,:00
2013,B6,18,30,2013-03-31T18:00:00Z,:00
2013,US,18,29,2013-03-31T18:00:00Z,:00
2013,EV,18,29,2013-03-31T18:00:00Z,:00
2013,DL,17,0,2013-03-31T17:00:00Z,:00
2013,EV,18,30,2013-03-31T18:00:00Z,:00
2013,EV,18,29,2013-03-31T18:00:00Z,:00
2013,AA,18,30,2013-03-31T18:00:00Z,:00
2013,UA,18,24,2013-03-31T18:00:00Z,:00
2013,EV,15,42,2013-03-31T15:00:00Z,:00
2013,MQ,18,35,2013-03-31T18:00:00Z,:00
2013,MQ,17,59,2013-03-31T17:00:00Z,:00
2013,UA,17,29,2013-03-31T17:00:00Z,:00
2013,UA,18,29,2013-03-31T18:00:00Z,:00
2013,9E,18,35,2013-03-31T18:00:00Z,:00
2013,DL,18,35,2013-03-31T18:00:00Z,:00
2013,MQ,18,40,2013-03-31T18:00:00Z,:00
2013,WN,18,30,2013-03-31T18:00:00Z,:00
2013,DL,18,35,2013-03-31T18:00:00Z,:00
2013,DL,18,40,2013-03-31T18:00:00Z,:00
2013,EV,17,25,2013-03-31T17:00:00Z,:00
2013,UA,18,25,2013-03-31T18:00:00Z,:00
2013,AA,18,50,2013-03-31T18:00:00Z,:00
2013,WN,18,20,2013-03-31T18:00:00Z,:00
2013,B6,18,45,2013-03-31T18:00:00Z,:00
2013,VX,16,30,2013-03-31T16:00:00Z,:00
2013,UA,18,45,2013-03-31T18:00:00Z,:00
2013,MQ,18,55,2013-03-31T18:00:00Z,:00
2013,DL,18,55,2013-03-31T18:00:00Z,:00
2013,DL,18,56,2013-03-31T18:00:00Z,:00
2013,DL,18,55,2013-03-31T18:00:00Z,:00
2013,9E,18,50,2013-03-31T18:00:00Z,:00
2013,B6,18,5,2013-03-31T18:00:00Z,:00
2013,US,19,0,2013-03-31T19:00:00Z,:00
2013,9E,18,55,2013-03-31T18:00:00Z,:00
2013,B6,18,59,2013-03-31T18:00:00Z,:00
2013,DL,18,55,2013-03-31T18:00:00Z,:00
2013,DL,19,0,2013-03-31T19:00:00Z,:00
2013,DL,18,55,2013-03-31T18:00:00Z,:00
2013,9E,19,0,2013-03-31T19:00:00Z,:00
2013,DL,19,0,2013-03-31T19:00:00Z,:00
2013,9E,19,0,2013-03-31T19:00:00Z,:00
2013,US,18,55,2013-03-31T18:00:00Z,:00
2013,DL,18,57,2013-03-31T18:00:00Z,:00
2013,DL,19,0,2013-03-31T19:00:00Z,:00
2013,EV,19,1,2013-03-31T19:00:00Z,:00
2013,MQ,19,10,2013-03-31T19:00:00Z,:00
2013,AA,19,5,2013-03-31T19:00:00Z,:00
2013,UA,17,45,2013-03-31T17:00:00Z,:00
2013,UA,18,54,2013-03-31T18:00:00Z,:00
2013,UA,17,25,2013-03-31T17:00:00Z,:00
2013,YV,16,0,2013-03-31T16:00:00Z,:00
2013,DL,19,10,2013-03-31T19:00:00Z,:00
2013,AA,19,10,2013-03-31T19:00:00Z,:00
2013,B6,19,15,2013-03-31T19:00:00Z,:00
2013,EV,19,6,2013-03-31T19:00:00Z,:00
2013,UA,19,4,2013-03-31T19:00:00Z,:00
2013,9E,19,25,2013-03-31T19:00:00Z,:00
2013,UA,19,10,2013-03-31T19:00:00Z,:00
2013,UA,18,55,2013-03-31T18:00:00Z,:00
2013,UA,19,8,2013-03-31T19:00:00Z,:00
2013,9E,19,15,2013-03-31T19:00:00Z,:00
2013,DL,19,15,2013-03-31T19:00:00Z,:00
2013,B6,19,15,2013-03-31T19:00:00Z,:00
2013,B6,17,0,2013-03-31T17:00:00Z,:00
2013,9E,19,25,2013-03-31T19:00:00Z,:00
2013,EV,19,33,2013-03-31T19:00:00Z,:00
2013,FL,18,59,2013-03-31T18:00:00Z,:00
2013,9E,19,25,2013-03-31T19:00:00Z,:00
2013,AA,19,20,2013-03-31T19:00:00Z,:00
2013,UA,18,25,2013-03-31T18:00:00Z,:00
2013,DL,19,25,2013-03-31T19:00:00Z,:00
2013,UA,19,17,2013-03-31T19:00:00Z,:00
2013,DL,19,29,2013-03-31T19:00:00Z,:00
2013,EV,19,36,2013-03-31T19:00:00Z,:00
2013,DL,19,29,2013-03-31T19:00:00Z,:00
2013,EV,19,33,2013-03-31T19:00:00Z,:00
2013,B6,19,30,2013-03-31T19:00:00Z,:00
2013,UA,18,38,2013-03-31T18:00:00Z,:00
2013,B6,18,7,2013-03-31T18:00:00Z,:00
2013,DL,19,35,2013-03-31T19:00:00Z,:00
2013,DL,19,35,2013-03-31T19:00:00Z,:00
2013,MQ,19,40,2013-03-31T19:00:00Z,:00
2013,UA,19,32,2013-03-31T19:00:00Z,:00
2013,UA,19,30,2013-03-31T19:00:00Z,:00
2013,9E,19,40,2013-03-31T19:00:00Z,:00
2013,UA,19,5,2013-03-31T19:00:00Z,:00
2013,9E,19,35,2013-03-31T19:00:00Z,:00
2013,MQ,18,45,2013-03-31T18:00:00Z,:00
2013,DL,19,35,2013-03-31T19:00:00Z,:00
2013,AA,19,40,2013-03-31T19:00:00Z,:00
2013,WN,19,5,2013-03-31T19:00:00Z,:00
2013,EV,19,30,2013-03-31T19:00:00Z,:00
2013,EV,19,45,2013-03-31T19:00:00Z,:00
2013,B6,18,59,2013-03-31T18:00:00Z,:00
2013,UA,19,53,2013-03-31T19:00:00Z,:00
2013,EV,19,10,2013-03-31T19:00:00Z,:00
2013,B6,20,0,2013-03-31T20:00:00Z,:00
2013,US,20,0,2013-03-31T20:00:00Z,:00
2013,UA,19,18,2013-03-31T19:00:00Z,:00
2013,EV,19,4,2013-03-31T19:00:00Z,:00
2013,EV,19,57,2013-03-31T19:00:00Z,:00
2013,B6,20,0,2013-03-31T20:00:00Z,:00
2013,AA,19,55,2013-03-31T19:00:00Z,:00
2013,EV,19,55,2013-03-31T19:00:00Z,:00
2013,B6,20,0,2013-03-31T20:00:00Z,:00
2013,B6,19,45,2013-03-31T19:00:00Z,:00
2013,MQ,19,59,2013-03-31T19:00:00Z,:00
2013,UA,20,0,2013-03-31T20:00:00Z,:00
2013,EV,20,5,2013-03-31T20:00:00Z,:00
2013,DL,20,0,2013-03-31T20:00:00Z,:00
2013,UA,20,0,2013-03-31T20:00:00Z,:00
2013,VX,20,5,2013-03-31T20:00:00Z,:00
2013,EV,19,40,2013-03-31T19:00:00Z,:00
2013,UA,20,15,2013-03-31T20:00:00Z,:00
2013,UA,20,6,2013-03-31T20:00:00Z,:00
2013,AA,20,15,2013-03-31T20:00:00Z,:00
2013,MQ,20,15,2013-03-31T20:00:00Z,:00
2013,DL,20,15,2013-03-31T20:00:00Z,:00
2013,AA,17,30,2013-03-31T17:00:00Z,:00
2013,EV,19,35,2013-03-31T19:00:00Z,:00
2013,9E,20,15,2013-03-31T20:00:00Z,:00
2013,US,20,0,2013-03-31T20:00:00Z,:00
2013,MQ,20,20,2013-03-31T20:00:00Z,:00
2013,EV,19,44,2013-03-31T19:00:00Z,:00
2013,UA,20,15,2013-03-31T20:00:00Z,:00
2013,EV,19,30,2013-03-31T19:00:00Z,:00
2013,UA,20,15,2013-03-31T20:00:00Z,:00
2013,UA,20,21,2013-03-31T20:00:00Z,:00
2013,9E,19,55,2013-03-31T19:00:00Z,:00
2013,B6,20,30,2013-03-31T20:00:00Z,:00
2013,UA,19,50,2013-03-31T19:00:00Z,:00
2013,UA,20,25,2013-03-31T20:00:00Z,:00
2013,EV,20,35,2013-03-31T20:00:00Z,:00
2013,WN,20,30,2013-03-31T20:00:00Z,:00
2013,B6,20,30,2013-03-31T20:00:00Z,:00
2013,B6,20,32,2013-03-31T20:00:00Z,:00
2013,UA,20,29,2013-03-31T20:00:00Z,:00
2013,EV,20,39,2013-03-31T20:00:00Z,:00
2013,B6,20,40,2013-03-31T20:00:00Z,:00
2013,EV,19,52,2013-03-31T19:00:00Z,:00
2013,AA,20,45,2013-03-31T20:00:00Z,:00
2013,EV,19,30,2013-03-31T19:00:00Z,:00
2013,B6,20,40,2013-03-31T20:00:00Z,:00
2013,9E,20,45,2013-03-31T20:00:00Z,:00
2013,B6,20,45,2013-03-31T20:00:00Z,:00
2013,EV,20,0,2013-03-31T20:00:00Z,:00
2013,EV,20,52,2013-03-31T20:00:00Z,:00
2013,WN,20,50,2013-03-31T20:00:00Z,:00
2013,UA,20,53,2013-03-31T20:00:00Z,:00
2013,UA,20,10,2013-03-31T20:00:00Z,:00
2013,US,21,0,2013-03-31T21:00:00Z,:00
2013,EV,20,59,2013-03-31T20:00:00Z,:00
2013,MQ,21,0,2013-03-31T21:00:00Z,:00
2013,MQ,21,0,2013-03-31T21:00:00Z,:00
2013,MQ,21,0,2013-03-31T21:00:00Z,:00
2013,DL,21,0,2013-03-31T21:00:00Z,:00
2013,UA,20,56,2013-03-31T20:00:00Z,:00
2013,UA,20,0,2013-03-31T20:00:00Z,:00
2013,MQ,21,0,2013-03-31T21:00:00Z,:00
2013,EV,21,5,2013-03-31T21:00:00Z,:00
2013,B6,21,0,2013-03-31T21:00:00Z,:00
2013,DL,19,0,2013-03-31T19:00:00Z,:00
2013,UA,20,0,2013-03-31T20:00:00Z,:00
2013,DL,21,0,2013-03-31T21:00:00Z,:00
2013,UA,21,1,2013-03-31T21:00:00Z,:00
2013,EV,20,5,2013-03-31T20:00:00Z,:00
2013,B6,19,39,2013-03-31T19:00:00Z,:00
2013,EV,21,12,2013-03-31T21:00:00Z,:00
2013,UA,21,0,2013-03-31T21:00:00Z,:00
2013,EV,19,29,2013-03-31T19:00:00Z,:00
2013,B6,21,15,2013-03-31T21:00:00Z,:00
2013,MQ,21,25,2013-03-31T21:00:00Z,:00
2013,EV,21,25,2013-03-31T21:00:00Z,:00
2013,B6,20,50,2013-03-31T20:00:00Z,:00
2013,B6,21,20,2013-03-31T21:00:00Z,:00
2013,MQ,21,30,2013-03-31T21:00:00Z,:00
2013,UA,20,57,2013-03-31T20:00:00Z,:00
2013,VX,18,55,2013-03-31T18:00:00Z,:00
2013,EV,20,5,2013-03-31T20:00:00Z,:00
2013,EV,21,35,2013-03-31T21:00:00Z,:00
2013,EV,21,29,2013-03-31T21:00:00Z,:00
2013,AA,21,35,2013-03-31T21:00:00Z,:00
2013,B6,21,30,2013-03-31T21:00:00Z,:00
2013,B6,21,35,2013-03-31T21:00:00Z,:00
2013,B6,21,46,2013-03-31T21:00:00Z,:00
2013,B6,21,45,2013-03-31T21:00:00Z,:00
2013,B6,21,40,2013-03-31T21:00:00Z,:00
2013,B6,21,30,2013-03-31T21:00:00Z,:00
2013,EV,21,0,2013-03-31T21:00:00Z,:00
2013,UA,21,5,2013-03-31T21:00:00Z,:00
2013,B6,21,50,2013-03-31T21:00:00Z,:00
2013,UA,21,51,2013-03-31T21:00:00Z,:00
2013,B6,21,55,2013-03-31T21:00:00Z,:00
2013,UA,20,55,2013-03-31T20:00:00Z,:00
2013,EV,21,0,2013-03-31T21:00:00Z,:00
2013,AA,18,55,2013-03-31T18:00:00Z,:00
2013,EV,21,59,2013-03-31T21:00:00Z,:00
2013,UA,20,25,2013-03-31T20:00:00Z,:00
2013,B6,22,20,2013-03-31T22:00:00Z,:00
2013,B6,20,40,2013-03-31T20:00:00Z,:00
2013,FL,20,30,2013-03-31T20:00:00Z,:00
2013,EV,22,20,2013-03-31T22:00:00Z,:00
2013,US,21,0,2013-03-31T21:00:00Z,:00
2013,B6,22,45,2013-03-31T22:00:00Z,:00
2013,UA,21,12,2013-03-31T21:00:00Z,:00
2013,B6,22,45,2013-03-31T22:00:00Z,:00
2013,B6,22,45,2013-03-31T22:00:00Z,:00
2013,B6,22,50,2013-03-31T22:00:00Z,:00
2013,UA,20,0,2013-03-31T20:00:00Z,:00
2013,EV,21,15,2013-03-31T21:00:00Z,:00
2013,EV,22,0,2013-03-31T22:00:00Z,:00
2013,DL,22,25,2013-03-31T22:00:00Z,:00
2013,DL,20,30,2013-03-31T20:00:00Z,:00
2013,B6,21,50,2013-03-31T21:00:00Z,:00
2013,B6,23,55,2013-03-31T23:00:00Z,:00
2013,B6,22,50,2013-03-31T22:00:00Z,:00
2013,B6,23,55,2013-03-31T23:00:00Z,:00
2013,B6,23,59,2013-03-31T23:00:00Z,:00
2013,EV,16,27,2013-03-31T16:00:00Z,:00
2013,EV,6,0,2013-03-31T06:00:00Z,:00
2013,UA,9,29,2013-03-31T09:00:00Z,:00
2013,B6,23,59,2013-05-31T23:00:00Z,:00
2013,US,5,0,2013-05-31T05:00:00Z,:00
2013,UA,5,10,2013-05-31T05:00:00Z,:00
2013,UA,5,45,2013-05-31T05:00:00Z,:00
2013,B6,5,45,2013-05-31T05:00:00Z,:00
2013,UA,5,50,2013-05-31T05:00:00Z,:00
2013,B6,6,0,2013-05-31T06:00:00Z,:00
2013,EV,6,1,2013-05-31T06:00:00Z,:00
2013,US,6,0,2013-05-31T06:00:00Z,:00
2013,AA,5,40,2013-05-31T05:00:00Z,:00
2013,B6,6,0,2013-05-31T06:00:00Z,:00
2013,US,6,0,2013-05-31T06:00:00Z,:00
2013,US,6,0,2013-05-31T06:00:00Z,:00
2013,EV,6,0,2013-05-31T06:00:00Z,:00
2013,B6,6,2,2013-05-31T06:00:00Z,:00
2013,DL,6,0,2013-05-31T06:00:00Z,:00
2013,DL,6,0,2013-05-31T06:00:00Z,:00
2013,AA,6,0,2013-05-31T06:00:00Z,:00
2013,MQ,6,0,2013-05-31T06:00:00Z,:00
2013,EV,6,0,2013-05-31T06:00:00Z,:00
2013,AA,6,5,2013-05-31T06:00:00Z,:00
2013,UA,6,4,2013-05-31T06:00:00Z,:00
2013,UA,6,0,2013-05-31T06:00:00Z,:00
2013,WN,6,0,2013-05-31T06:00:00Z,:00
2013,MQ,6,5,2013-05-31T06:00:00Z,:00
2013,MQ,6,5,2013-05-31T06:00:00Z,:00
2013,EV,6,0,2013-05-31T06:00:00Z,:00
2013,B6,6,0,2013-05-31T06:00:00Z,:00
2013,WN,6,0,2013-05-31T06:00:00Z,:00
2013,DL,6,10,2013-05-31T06:00:00Z,:00
2013,EV,6,0,2013-05-31T06:00:00Z,:00
2013,FL,6,0,2013-05-31T06:00:00Z,:00
2013,UA,6,12,2013-05-31T06:00:00Z,:00
2013,UA,6,0,2013-05-31T06:00:00Z,:00
2013,AA,6,10,2013-05-31T06:00:00Z,:00
2013,UA,6,10,2013-05-31T06:00:00Z,:00
2013,US,6,15,2013-05-31T06:00:00Z,:00
2013,AA,6,15,2013-05-31T06:00:00Z,:00
2013,B6,6,10,2013-05-31T06:00:00Z,:00
2013,UA,6,13,2013-05-31T06:00:00Z,:00
2013,EV,6,15,2013-05-31T06:00:00Z,:00
2013,B6,6,10,2013-05-31T06:00:00Z,:00
2013,UA,6,0,2013-05-31T06:00:00Z,:00
2013,US,6,29,2013-05-31T06:00:00Z,:00
2013,UA,6,24,2013-05-31T06:00:00Z,:00
2013,US,6,30,2013-05-31T06:00:00Z,:00
2013,WN,6,25,2013-05-31T06:00:00Z,:00
2013,UA,6,35,2013-05-31T06:00:00Z,:00
2013,DL,6,30,2013-05-31T06:00:00Z,:00
2013,B6,6,27,2013-05-31T06:00:00Z,:00
2013,MQ,6,30,2013-05-31T06:00:00Z,:00
2013,UA,6,31,2013-05-31T06:00:00Z,:00
2013,AA,6,30,2013-05-31T06:00:00Z,:00
2013,B6,6,30,2013-05-31T06:00:00Z,:00
2013,MQ,6,30,2013-05-31T06:00:00Z,:00
2013,UA,6,30,2013-05-31T06:00:00Z,:00
2013,UA,6,24,2013-05-31T06:00:00Z,:00
2013,EV,6,30,2013-05-31T06:00:00Z,:00
2013,B6,6,30,2013-05-31T06:00:00Z,:00
2013,EV,6,30,2013-05-31T06:00:00Z,:00
2013,B6,6,30,2013-05-31T06:00:00Z,:00
2013,B6,6,40,2013-05-31T06:00:00Z,:00
2013,WN,6,25,2013-05-31T06:00:00Z,:00
2013,EV,6,40,2013-05-31T06:00:00Z,:00
2013,B6,6,30,2013-05-31T06:00:00Z,:00
2013,UA,6,35,2013-05-31T06:00:00Z,:00
2013,EV,6,40,2013-05-31T06:00:00Z,:00
2013,EV,6,40,2013-05-31T06:00:00Z,:00
2013,EV,6,43,2013-05-31T06:00:00Z,:00
2013,AA,6,40,2013-05-31T06:00:00Z,:00
2013,US,6,45,2013-05-31T06:00:00Z,:00
2013,UA,6,45,2013-05-31T06:00:00Z,:00
2013,B6,6,45,2013-05-31T06:00:00Z,:00
2013,US,6,45,2013-05-31T06:00:00Z,:00
2013,US,6,45,2013-05-31T06:00:00Z,:00
2013,B6,6,45,2013-05-31T06:00:00Z,:00
2013,AA,6,50,2013-05-31T06:00:00Z,:00
2013,UA,6,44,2013-05-31T06:00:00Z,:00
2013,UA,6,53,2013-05-31T06:00:00Z,:00
2013,DL,7,0,2013-05-31T07:00:00Z,:00
2013,AA,6,55,2013-05-31T06:00:00Z,:00
2013,UA,6,48,2013-05-31T06:00:00Z,:00
2013,US,7,0,2013-05-31T07:00:00Z,:00
2013,DL,6,35,2013-05-31T06:00:00Z,:00
2013,DL,7,0,2013-05-31T07:00:00Z,:00
2013,DL,7,0,2013-05-31T07:00:00Z,:00
2013,US,7,0,2013-05-31T07:00:00Z,:00
2013,EV,6,24,2013-05-31T06:00:00Z,:00
2013,EV,6,53,2013-05-31T06:00:00Z,:00
2013,AA,7,0,2013-05-31T07:00:00Z,:00
2013,WN,6,55,2013-05-31T06:00:00Z,:00
2013,AA,7,0,2013-05-31T07:00:00Z,:00
2013,MQ,7,0,2013-05-31T07:00:00Z,:00
2013,DL,7,0,2013-05-31T07:00:00Z,:00
2013,DL,7,0,2013-05-31T07:00:00Z,:00
2013,AA,7,0,2013-05-31T07:00:00Z,:00
2013,UA,6,55,2013-05-31T06:00:00Z,:00
2013,DL,7,5,2013-05-31T07:00:00Z,:00
2013,B6,7,0,2013-05-31T07:00:00Z,:00
2013,EV,7,5,2013-05-31T07:00:00Z,:00
2013,UA,6,51,2013-05-31T06:00:00Z,:00
2013,WN,7,10,2013-05-31T07:00:00Z,:00
2013,UA,7,12,2013-05-31T07:00:00Z,:00
2013,EV,7,17,2013-05-31T07:00:00Z,:00
2013,VX,7,15,2013-05-31T07:00:00Z,:00
2013,UA,7,14,2013-05-31T07:00:00Z,:00
2013,DL,7,0,2013-05-31T07:00:00Z,:00
2013,DL,7,15,2013-05-31T07:00:00Z,:00
2013,AA,7,25,2013-05-31T07:00:00Z,:00
2013,AS,7,25,2013-05-31T07:00:00Z,:00
2013,VX,7,30,2013-05-31T07:00:00Z,:00
2013,WN,7,20,2013-05-31T07:00:00Z,:00
2013,UA,7,22,2013-05-31T07:00:00Z,:00
2013,B6,7,29,2013-05-31T07:00:00Z,:00
2013,UA,7,22,2013-05-31T07:00:00Z,:00
2013,B6,7,30,2013-05-31T07:00:00Z,:00
2013,UA,7,25,2013-05-31T07:00:00Z,:00
2013,AA,7,30,2013-05-31T07:00:00Z,:00
2013,UA,7,31,2013-05-31T07:00:00Z,:00
2013,EV,7,36,2013-05-31T07:00:00Z,:00
2013,AA,7,40,2013-05-31T07:00:00Z,:00
2013,B6,7,40,2013-05-31T07:00:00Z,:00
2013,WN,7,35,2013-05-31T07:00:00Z,:00
2013,VX,7,40,2013-05-31T07:00:00Z,:00
2013,EV,7,45,2013-05-31T07:00:00Z,:00
2013,EV,7,46,2013-05-31T07:00:00Z,:00
2013,B6,6,59,2013-05-31T06:00:00Z,:00
2013,EV,7,45,2013-05-31T07:00:00Z,:00
2013,DL,7,45,2013-05-31T07:00:00Z,:00
2013,B6,7,50,2013-05-31T07:00:00Z,:00
2013,WN,7,40,2013-05-31T07:00:00Z,:00
2013,DL,7,45,2013-05-31T07:00:00Z,:00
2013,9E,7,55,2013-05-31T07:00:00Z,:00
2013,B6,8,0,2013-05-31T08:00:00Z,:00
2013,EV,7,59,2013-05-31T07:00:00Z,:00
2013,UA,7,50,2013-05-31T07:00:00Z,:00
2013,B6,8,0,2013-05-31T08:00:00Z,:00
2013,US,8,0,2013-05-31T08:00:00Z,:00
2013,MQ,7,55,2013-05-31T07:00:00Z,:00
2013,B6,7,55,2013-05-31T07:00:00Z,:00
2013,US,8,0,2013-05-31T08:00:00Z,:00
2013,EV,6,40,2013-05-31T06:00:00Z,:00
2013,B6,8,0,2013-05-31T08:00:00Z,:00
2013,B6,7,56,2013-05-31T07:00:00Z,:00
2013,B6,7,56,2013-05-31T07:00:00Z,:00
2013,DL,7,59,2013-05-31T07:00:00Z,:00
2013,EV,8,1,2013-05-31T08:00:00Z,:00
2013,DL,8,0,2013-05-31T08:00:00Z,:00
2013,AA,8,0,2013-05-31T08:00:00Z,:00
2013,US,7,55,2013-05-31T07:00:00Z,:00
2013,UA,7,44,2013-05-31T07:00:00Z,:00
2013,UA,8,0,2013-05-31T08:00:00Z,:00
2013,DL,8,0,2013-05-31T08:00:00Z,:00
2013,B6,8,0,2013-05-31T08:00:00Z,:00
2013,UA,7,59,2013-05-31T07:00:00Z,:00
2013,DL,8,5,2013-05-31T08:00:00Z,:00
2013,EV,8,1,2013-05-31T08:00:00Z,:00
2013,AA,7,59,2013-05-31T07:00:00Z,:00
2013,EV,8,4,2013-05-31T08:00:00Z,:00
2013,9E,7,55,2013-05-31T07:00:00Z,:00
2013,EV,8,11,2013-05-31T08:00:00Z,:00
2013,EV,8,6,2013-05-31T08:00:00Z,:00
2013,B6,8,10,2013-05-31T08:00:00Z,:00
2013,DL,8,5,2013-05-31T08:00:00Z,:00
2013,MQ,7,55,2013-05-31T07:00:00Z,:00
2013,DL,8,5,2013-05-31T08:00:00Z,:00
2013,EV,8,15,2013-05-31T08:00:00Z,:00
2013,EV,6,47,2013-05-31T06:00:00Z,:00
2013,US,8,15,2013-05-31T08:00:00Z,:00
2013,DL,8,15,2013-05-31T08:00:00Z,:00
2013,DL,8,10,2013-05-31T08:00:00Z,:00
2013,9E,8,10,2013-05-31T08:00:00Z,:00
2013,DL,8,15,2013-05-31T08:00:00Z,:00
2013,FL,8,15,2013-05-31T08:00:00Z,:00
2013,UA,8,7,2013-05-31T08:00:00Z,:00
2013,DL,8,15,2013-05-31T08:00:00Z,:00
2013,EV,6,10,2013-05-31T06:00:00Z,:00
2013,UA,7,52,2013-05-31T07:00:00Z,:00
2013,AA,8,20,2013-05-31T08:00:00Z,:00
2013,MQ,8,20,2013-05-31T08:00:00Z,:00
2013,DL,8,20,2013-05-31T08:00:00Z,:00
2013,B6,8,19,2013-05-31T08:00:00Z,:00
2013,UA,7,0,2013-05-31T07:00:00Z,:00
2013,UA,8,0,2013-05-31T08:00:00Z,:00
2013,UA,8,22,2013-05-31T08:00:00Z,:00
2013,DL,8,20,2013-05-31T08:00:00Z,:00
2013,US,8,25,2013-05-31T08:00:00Z,:00
2013,MQ,8,20,2013-05-31T08:00:00Z,:00
2013,B6,8,25,2013-05-31T08:00:00Z,:00
2013,MQ,8,35,2013-05-31T08:00:00Z,:00
2013,UA,8,20,2013-05-31T08:00:00Z,:00
2013,9E,8,0,2013-05-31T08:00:00Z,:00
2013,DL,8,30,2013-05-31T08:00:00Z,:00
2013,DL,8,25,2013-05-31T08:00:00Z,:00
2013,9E,8,30,2013-05-31T08:00:00Z,:00
2013,AA,8,30,2013-05-31T08:00:00Z,:00
2013,DL,8,30,2013-05-31T08:00:00Z,:00
2013,B6,8,36,2013-05-31T08:00:00Z,:00
2013,EV,8,37,2013-05-31T08:00:00Z,:00
2013,UA,8,30,2013-05-31T08:00:00Z,:00
2013,EV,8,34,2013-05-31T08:00:00Z,:00
2013,EV,8,30,2013-05-31T08:00:00Z,:00
2013,MQ,8,29,2013-05-31T08:00:00Z,:00
2013,MQ,8,29,2013-05-31T08:00:00Z,:00
2013,DL,8,30,2013-05-31T08:00:00Z,:00
2013,B6,8,33,2013-05-31T08:00:00Z,:00
2013,EV,8,34,2013-05-31T08:00:00Z,:00
2013,EV,8,34,2013-05-31T08:00:00Z,:00
2013,AA,8,35,2013-05-31T08:00:00Z,:00
2013,EV,8,35,2013-05-31T08:00:00Z,:00
2013,B6,8,39,2013-05-31T08:00:00Z,:00
2013,DL,8,50,2013-05-31T08:00:00Z,:00
2013,UA,8,40,2013-05-31T08:00:00Z,:00
2013,UA,8,47,2013-05-31T08:00:00Z,:00
2013,US,8,45,2013-05-31T08:00:00Z,:00
2013,9E,8,40,2013-05-31T08:00:00Z,:00
2013,UA,8,47,2013-05-31T08:00:00Z,:00
